tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,genre1,genre2,genre3,url,averageRating,numVotes
tt0398286,movie,Tangled,Tangled,0,2010,,100,"Adventure,Animation,Comedy",Adventure,Animation,Comedy,https://www.imdb.com/title/tt0398286,7.7,403752
tt0398375,movie,Rumor Has It...,Rumor Has It...,0,2005,,97,"Comedy,Drama,Romance",Comedy,Drama,Romance,https://www.imdb.com/title/tt0398375,5.5,53892
tt0398712,movie,Assault on Precinct 13,Assault on Precinct 13,0,2005,,109,"Action,Crime,Drama",Action,Crime,Drama,https://www.imdb.com/title/tt0398712,6.3,73209
tt0398808,movie,Bridge to Terabithia,Bridge to Terabithia,0,2007,,96,"Drama,Family,Fantasy",Drama,Family,Fantasy,https://www.imdb.com/title/tt0398808,7.1,142579
tt0398913,movie,DOA: Dead or Alive,DOA: Dead or Alive,0,2006,,87,"Action,Adventure,Mystery",Action,Adventure,Mystery,https://www.imdb.com/title/tt0398913,4.8,43028
tt0399146,movie,A History of Violence,A History of Violence,0,2005,,96,"Drama,Thriller",Drama,Thriller,,https://www.imdb.com/title/tt0399146,7.4,223129
tt0399201,movie,The Island,The Island,0,2005,,136,"Action,Sci-Fi,Thriller",Action,Sci-Fi,Thriller,https://www.imdb.com/title/tt0399201,6.8,299639
tt0399295,movie,Lord of War,Lord of War,0,2005,,122,"Action,Crime,Drama",Action,Crime,Drama,https://www.imdb.com/title/tt0399295,7.6,293184
tt0400497,movie,Herbie Fully Loaded,Herbie Fully Loaded,0,2005,,101,"Adventure,Comedy,Family",Adventure,Comedy,Family,https://www.imdb.com/title/tt0400497,4.8,44975
tt0400717,movie,Open Season,Open Season,0,2006,,86,"Adventure,Animation,Comedy",Adventure,Animation,Comedy,https://www.imdb.com/title/tt0400717,6.1,86081
tt0401085,movie,C.R.A.Z.Y.,C.R.A.Z.Y.,0,2005,,129,"Comedy,Drama",Comedy,Drama,,https://www.imdb.com/title/tt0401085,7.9,31401
tt0401383,movie,The Diving Bell and the Butterfly,Le scaphandre et le papillon,0,2007,,112,"Biography,Drama",Biography,Drama,,https://www.imdb.com/title/tt0401383,8.0,102950
tt0401445,movie,A Good Year,A Good Year,0,2006,,117,"Comedy,Drama,Romance",Comedy,Drama,Romance,https://www.imdb.com/title/tt0401445,7.0,88156
tt0401711,movie,"Paris, je t'aime","Paris, je t'aime",0,2006,,120,"Comedy,Drama,Romance",Comedy,Drama,Romance,https://www.imdb.com/title/tt0401711,7.2,70351
tt0401729,movie,John Carter,John Carter,0,2012,,132,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,https://www.imdb.com/title/tt0401729,6.6,254199
tt0401792,movie,Sin City,Sin City,0,2005,,124,"Crime,Thriller",Crime,Thriller,,https://www.imdb.com/title/tt0401792,8.0,737393
tt0401855,movie,Underworld: Evolution,Underworld: Evolution,0,2006,,106,"Action,Fantasy,Thriller",Action,Fantasy,Thriller,https://www.imdb.com/title/tt0401855,6.7,189294
tt0401997,movie,Breach,Breach,0,2007,,110,"Biography,Crime,Drama",Biography,Crime,Drama,https://www.imdb.com/title/tt0401997,7.0,57425
tt0402022,movie,Æon Flux,Æon Flux,0,2005,,93,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,https://www.imdb.com/title/tt0402022,5.5,123761
tt0402399,movie,The New World,The New World,0,2005,,135,"Biography,Drama,History",Biography,Drama,History,https://www.imdb.com/title/tt0402399,6.7,82570
tt0402711,tvSeries,Boston Legal,Boston Legal,0,2004,2008,44,"Comedy,Crime,Drama",Comedy,Crime,Drama,https://www.imdb.com/title/tt0402711,8.4,42302
tt0402894,movie,Casanova,Casanova,0,2005,,112,"Adventure,Comedy,Drama",Adventure,Comedy,Drama,https://www.imdb.com/title/tt0402894,6.5,51828
tt0402901,movie,The Cave,The Cave,0,2005,,97,"Action,Adventure,Horror",Action,Adventure,Horror,https://www.imdb.com/title/tt0402901,5.1,35334
tt0402910,movie,Chaos,Chaos,0,2005,,106,"Action,Crime,Drama",Action,Crime,Drama,https://www.imdb.com/title/tt0402910,6.5,51304
tt0403358,movie,Night Watch,Nochnoy dozor,0,2004,,114,"Action,Fantasy,Horror",Action,Fantasy,Horror,https://www.imdb.com/title/tt0403358,6.4,52205
tt0403508,movie,The Sisterhood of the Traveling Pants,The Sisterhood of the Traveling Pants,0,2005,,119,"Comedy,Drama,Romance",Comedy,Drama,Romance,https://www.imdb.com/title/tt0403508,6.5,53977
tt0403702,movie,Youth in Revolt,Youth in Revolt,0,2009,,90,"Comedy,Drama,Romance",Comedy,Drama,Romance,https://www.imdb.com/title/tt0403702,6.4,72234
tt0404030,movie,Everything Is Illuminated,Everything Is Illuminated,0,2005,,106,"Comedy,Drama",Comedy,Drama,,https://www.imdb.com/title/tt0404030,7.4,56632
tt0404032,movie,The Exorcism of Emily Rose,The Exorcism of Emily Rose,0,2005,,119,"Drama,Horror,Thriller",Drama,Horror,Thriller,https://www.imdb.com/title/tt0404032,6.7,119361
tt0404203,movie,Little Children,Little Children,0,2006,,137,"Drama,Romance",Drama,Romance,,https://www.imdb.com/title/tt0404203,7.5,105232
tt0404390,movie,Running Scared,Running Scared,0,2006,,122,"Action,Crime,Drama",Action,Crime,Drama,https://www.imdb.com/title/tt0404390,7.4,96755
tt0405094,movie,The Lives of Others,Das Leben der Anderen,0,2006,,137,"Drama,Mystery,Thriller",Drama,Mystery,Thriller,https://www.imdb.com/title/tt0405094,8.4,356741
tt0405159,movie,Million Dollar Baby,Million Dollar Baby,0,2004,,132,"Drama,Sport",Drama,Sport,,https://www.imdb.com/title/tt0405159,8.1,633051
tt0405296,movie,A Scanner Darkly,A Scanner Darkly,0,2006,,100,"Animation,Crime,Drama",Animation,Crime,Drama,https://www.imdb.com/title/tt0405296,7.1,106222
tt0405325,movie,Sky High,Sky High,0,2005,,100,"Adventure,Comedy,Family",Adventure,Comedy,Family,https://www.imdb.com/title/tt0405325,6.2,78763
tt0405336,movie,Southland Tales,Southland Tales,0,2006,,145,"Comedy,Drama,Mystery",Comedy,Drama,Mystery,https://www.imdb.com/title/tt0405336,5.4,37034
tt0405422,movie,The 40-Year-Old Virgin,The 40 Year Old Virgin,0,2005,,116,"Comedy,Romance",Comedy,Romance,,https://www.imdb.com/title/tt0405422,7.1,394100
tt0405508,movie,Rang De Basanti,Rang De Basanti,0,2006,,167,"Comedy,Crime,Drama",Comedy,Crime,Drama,https://www.imdb.com/title/tt0405508,8.2,111329
tt0406375,movie,Zathura: A Space Adventure,Zathura: A Space Adventure,0,2005,,101,"Action,Adventure,Comedy",Action,Adventure,Comedy,https://www.imdb.com/title/tt0406375,6.2,92948
tt0406759,movie,The Eye,The Eye,0,2008,,98,"Drama,Horror,Mystery",Drama,Horror,Mystery,https://www.imdb.com/title/tt0406759,5.4,51383
tt0406816,movie,The Guardian,The Guardian,0,2006,,139,"Action,Adventure,Drama",Action,Adventure,Drama,https://www.imdb.com/title/tt0406816,6.9,87190
tt0407265,movie,Transamerica,Transamerica,0,2005,,103,"Adventure,Comedy,Drama",Adventure,Comedy,Drama,https://www.imdb.com/title/tt0407265,7.4,40219
tt0407304,movie,War of the Worlds,War of the Worlds,0,2005,,116,"Adventure,Sci-Fi,Thriller",Adventure,Sci-Fi,Thriller,https://www.imdb.com/title/tt0407304,6.5,414382
tt0407362,tvSeries,Battlestar Galactica,Battlestar Galactica,0,2004,2009,44,"Action,Adventure,Drama",Action,Adventure,Drama,https://www.imdb.com/title/tt0407362,8.7,152024
tt0407887,movie,The Departed,The Departed,0,2006,,151,"Crime,Drama,Thriller",Crime,Drama,Thriller,https://www.imdb.com/title/tt0407887,8.5,1182425
tt0408236,movie,Sweeney Todd: The Demon Barber of Fleet Street,Sweeney Todd: The Demon Barber of Fleet Street,0,2007,,116,"Drama,Horror,Musical",Drama,Horror,Musical,https://www.imdb.com/title/tt0408236,7.3,343066
tt0408306,movie,Munich,Munich,0,2005,,164,"Action,Drama,History",Action,Drama,History,https://www.imdb.com/title/tt0408306,7.5,211676
tt0408345,movie,Firewall,Firewall,0,2006,,105,"Action,Crime,Thriller",Action,Crime,Thriller,https://www.imdb.com/title/tt0408345,5.8,56037
tt0408777,movie,The Edukators,Die fetten Jahre sind vorbei,0,2004,,127,"Drama,Romance",Drama,Romance,,https://www.imdb.com/title/tt0408777,7.5,30643
tt0408790,movie,Flightplan,Flightplan,0,2005,,98,"Drama,Mystery,Thriller",Drama,Mystery,Thriller,https://www.imdb.com/title/tt0408790,6.3,151828
tt0408839,movie,The Heartbreak Kid,The Heartbreak Kid,0,2007,,116,"Comedy,Romance",Comedy,Romance,,https://www.imdb.com/title/tt0408839,5.8,86064
tt0408985,movie,Last Holiday,Last Holiday,0,2006,,112,"Adventure,Comedy,Romance",Adventure,Comedy,Romance,https://www.imdb.com/title/tt0408985,6.5,28948
tt0409182,movie,Poseidon,Poseidon,0,2006,,98,"Action,Adventure,Thriller",Action,Adventure,Thriller,https://www.imdb.com/title/tt0409182,5.7,98402
tt0409459,movie,Watchmen,Watchmen,0,2009,,162,"Action,Drama,Mystery",Action,Drama,Mystery,https://www.imdb.com/title/tt0409459,7.6,498882
tt0409591,tvSeries,Naruto,Naruto,0,2002,2007,24,"Action,Adventure,Animation",Action,Adventure,Animation,https://www.imdb.com/title/tt0409591,8.3,68738
tt0409847,movie,Cowboys & Aliens,Cowboys & Aliens,0,2011,,119,"Action,Sci-Fi,Thriller",Action,Sci-Fi,Thriller,https://www.imdb.com/title/tt0409847,6.0,207027
tt0409904,movie,Day Watch,Dnevnoy dozor,0,2006,,132,"Action,Fantasy,Horror",Action,Fantasy,Horror,https://www.imdb.com/title/tt0409904,6.5,33254
tt0410097,movie,Hustle & Flow,Hustle & Flow,0,2005,,116,"Crime,Drama,Music",Crime,Drama,Music,https://www.imdb.com/title/tt0410097,7.3,38504
tt0410297,movie,The Lake House,The Lake House,0,2006,,99,"Drama,Fantasy,Romance",Drama,Fantasy,Romance,https://www.imdb.com/title/tt0410297,6.8,139786
tt0410377,movie,Nim's Island,Nim's Island,0,2008,,96,"Adventure,Family,Fantasy",Adventure,Family,Fantasy,https://www.imdb.com/title/tt0410377,6.0,33304
tt0410764,movie,Tideland,Tideland,0,2005,,120,"Drama,Fantasy,Horror",Drama,Fantasy,Horror,https://www.imdb.com/title/tt0410764,6.5,31841
tt0410975,tvSeries,Desperate Housewives,Desperate Housewives,0,2004,2012,45,"Comedy,Drama,Mystery",Comedy,Drama,Mystery,https://www.imdb.com/title/tt0410975,7.5,114733
tt0411008,tvSeries,Lost,Lost,0,2004,2010,44,"Adventure,Drama,Fantasy",Adventure,Drama,Fantasy,https://www.imdb.com/title/tt0411008,8.3,491679
tt0411061,movie,88 Minutes,88 Minutes,0,2007,,108,"Crime,Drama,Mystery",Crime,Drama,Mystery,https://www.imdb.com/title/tt0411061,5.9,73978
tt0411272,movie,Mesrine: Public Enemy No. 1,L'ennemi public n°1,0,2008,,133,"Action,Biography,Crime",Action,Biography,Crime,https://www.imdb.com/title/tt0411272,7.5,28342
tt0411477,movie,Hellboy II: The Golden Army,Hellboy II: The Golden Army,0,2008,,120,"Action,Adventure,Fantasy",Action,Adventure,Fantasy,https://www.imdb.com/title/tt0411477,7.0,254890
tt0411951,movie,Tekken,Tekken,0,2010,,87,"Action,Crime,Drama",Action,Crime,Drama,https://www.imdb.com/title/tt0411951,4.8,26123
tt0412019,movie,Broken Flowers,Broken Flowers,0,2005,,106,"Comedy,Drama,Mystery",Comedy,Drama,Mystery,https://www.imdb.com/title/tt0412019,7.2,98005
tt0412080,movie,The World's Fastest Indian,The World's Fastest Indian,0,2005,,127,"Biography,Drama,Sport",Biography,Drama,Sport,https://www.imdb.com/title/tt0412080,7.8,51814
tt0412142,tvSeries,House,House M.D.,0,2004,2012,44,"Drama,Mystery",Drama,Mystery,,https://www.imdb.com/title/tt0412142,8.7,411539
tt0412175,tvSeries,Medium,Medium,0,2005,2011,60,"Crime,Drama,Fantasy",Crime,Drama,Fantasy,https://www.imdb.com/title/tt0412175,6.9,25608
tt0412253,tvSeries,Veronica Mars,Veronica Mars,0,2004,2019,44,"Crime,Drama,Mystery",Crime,Drama,Mystery,https://www.imdb.com/title/tt0412253,8.3,67116
tt0413099,movie,Evan Almighty,Evan Almighty,0,2007,,96,"Comedy,Family,Fantasy",Comedy,Family,Fantasy,https://www.imdb.com/title/tt0413099,5.4,138733
tt0413267,movie,Shrek the Third,Shrek the Third,0,2007,,93,"Adventure,Animation,Comedy",Adventure,Animation,Comedy,https://www.imdb.com/title/tt0413267,6.1,279320
tt0413300,movie,Spider-Man 3,Spider-Man 3,0,2007,,139,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,https://www.imdb.com/title/tt0413300,6.2,497330
tt0413573,tvSeries,Grey's Anatomy,Grey's Anatomy,0,2005,,41,"Drama,Romance",Drama,Romance,,https://www.imdb.com/title/tt0413573,7.6,247144
tt0413895,movie,Charlotte's Web,Charlotte's Web,0,2006,,97,"Adventure,Animation,Comedy",Adventure,Animation,Comedy,https://www.imdb.com/title/tt0413895,6.3,37092
tt0414055,movie,Elizabeth: The Golden Age,Elizabeth: The Golden Age,0,2007,,114,"Biography,Drama,History",Biography,Drama,History,https://www.imdb.com/title/tt0414055,6.8,67297
tt0414387,movie,Pride & Prejudice,Pride & Prejudice,0,2005,,129,"Drama,Romance",Drama,Romance,,https://www.imdb.com/title/tt0414387,7.8,256258
tt0414852,movie,District B13,Banlieue 13,0,2004,,84,"Action,Crime,Sci-Fi",Action,Crime,Sci-Fi,https://www.imdb.com/title/tt0414852,7.2,66419
tt0414853,movie,Barnyard,Barnyard,0,2006,,90,"Adventure,Animation,Comedy",Adventure,Animation,Comedy,https://www.imdb.com/title/tt0414853,5.6,27722
tt0414982,movie,Final Destination 3,Final Destination 3,0,2006,,93,"Action,Adventure,Fantasy",Action,Adventure,Fantasy,https://www.imdb.com/title/tt0414982,5.8,130334
tt0414993,movie,The Fountain,The Fountain,0,2006,,97,"Drama,Mystery,Romance",Drama,Mystery,Romance,https://www.imdb.com/title/tt0414993,7.2,227570
tt0415306,movie,Talladega Nights: The Ballad of Ricky Bobby,Talladega Nights: The Ballad of Ricky Bobby,0,2006,,108,"Comedy,Sport",Comedy,Sport,,https://www.imdb.com/title/tt0415306,6.6,167105
tt0415978,movie,Me and You and Everyone We Know,Me and You and Everyone We Know,0,2005,,91,"Comedy,Drama",Comedy,Drama,,https://www.imdb.com/title/tt0415978,7.3,35077
tt0416044,movie,Mongol: The Rise of Genghis Khan,Mongol,0,2007,,126,"Action,Biography,Drama",Action,Biography,Drama,https://www.imdb.com/title/tt0416044,7.2,44571
tt0416236,movie,The Spiderwick Chronicles,The Spiderwick Chronicles,0,2008,,96,"Action,Adventure,Drama",Action,Adventure,Drama,https://www.imdb.com/title/tt0416236,6.5,88020
tt0416315,movie,Wolf Creek,Wolf Creek,0,2005,,99,"Crime,Horror,Thriller",Crime,Horror,Thriller,https://www.imdb.com/title/tt0416315,6.2,67558
tt0416320,movie,Match Point,Match Point,0,2005,,124,"Drama,Romance,Thriller",Drama,Romance,Thriller,https://www.imdb.com/title/tt0416320,7.6,205587
tt0416449,movie,300,300,0,2006,,117,"Action,Drama",Action,Drama,,https://www.imdb.com/title/tt0416449,7.6,730422
tt0416496,movie,Bandidas,Bandidas,0,2006,,93,"Action,Comedy,Crime",Action,Comedy,Crime,https://www.imdb.com/title/tt0416496,5.7,34046
tt0416508,movie,Becoming Jane,Becoming Jane,0,2007,,120,"Biography,Drama,Romance",Biography,Drama,Romance,https://www.imdb.com/title/tt0416508,7.0,58072
tt0417001,movie,Must Love Dogs,Must Love Dogs,0,2005,,98,"Comedy,Romance",Comedy,Romance,,https://www.imdb.com/title/tt0417001,5.9,30549
tt0417148,movie,Snakes on a Plane,Snakes on a Plane,0,2006,,105,"Action,Adventure,Crime",Action,Adventure,Crime,https://www.imdb.com/title/tt0417148,5.4,131549
tt0417217,movie,Two for the Money,Two for the Money,0,2005,,122,"Crime,Drama,Sport",Crime,Drama,Sport,https://www.imdb.com/title/tt0417217,6.3,43239
tt0417299,tvSeries,Avatar: The Last Airbender,Avatar: The Last Airbender,0,2005,2008,23,"Action,Adventure,Animation",Action,Adventure,Animation,https://www.imdb.com/title/tt0417299,9.2,242984
tt0417741,movie,Harry Potter and the Half-Blood Prince,Harry Potter and the Half-Blood Prince,0,2009,,153,"Action,Adventure,Family",Action,Adventure,Family,https://www.imdb.com/title/tt0417741,7.6,470942
tt0418279,movie,Transformers,Transformers,0,2007,,144,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,https://www.imdb.com/title/tt0418279,7.0,594445
tt0418455,movie,Adam's Apples,Adams æbler,0,2005,,94,"Comedy,Crime,Drama",Comedy,Crime,Drama,https://www.imdb.com/title/tt0418455,7.8,45403
tt0418689,movie,Flags of Our Fathers,Flags of Our Fathers,0,2006,,135,"Action,Adventure,Drama",Action,Adventure,Drama,https://www.imdb.com/title/tt0418689,7.0,117217
tt0418763,movie,Jarhead,Jarhead,0,2005,,125,"Action,Biography,Drama",Action,Biography,Drama,https://www.imdb.com/title/tt0418763,7.0,174903
tt0418819,movie,Land of the Dead,Land of the Dead,0,2005,,93,"Horror,Sci-Fi,Thriller",Horror,Sci-Fi,Thriller,https://www.imdb.com/title/tt0418819,6.2,91576
tt0419294,movie,The Three Burials of Melquiades Estrada,The Three Burials of Melquiades Estrada,0,2005,,121,"Adventure,Crime,Drama",Adventure,Crime,Drama,https://www.imdb.com/title/tt0419294,7.4,38761
tt0419677,movie,Dead Man's Shoes,Dead Man's Shoes,0,2004,,90,"Crime,Drama,Thriller",Crime,Drama,Thriller,https://www.imdb.com/title/tt0419677,7.6,49224
tt0419706,movie,Doom,Doom,0,2005,,105,"Action,Horror,Sci-Fi",Action,Horror,Sci-Fi,https://www.imdb.com/title/tt0419706,5.2,107140
tt0419749,movie,Find Me Guilty,Find Me Guilty,0,2006,,125,"Biography,Comedy,Crime",Biography,Comedy,Crime,https://www.imdb.com/title/tt0419749,7.0,32852
tt0419843,movie,In the Land of Women,In the Land of Women,0,2007,,97,"Comedy,Drama,Romance",Comedy,Drama,Romance,https://www.imdb.com/title/tt0419843,6.4,30893
tt0419887,movie,The Kite Runner,The Kite Runner,0,2007,,128,Drama,Drama,,,https://www.imdb.com/title/tt0419887,7.6,77195
tt0419946,movie,The Marine,The Marine,0,2006,,92,"Action,Comedy,Drama",Action,Comedy,Drama,https://www.imdb.com/title/tt0419946,4.7,32278
tt0419984,movie,Mr. Woodcock,Mr. Woodcock,0,2007,,87,"Comedy,Romance,Sport",Comedy,Romance,Sport,https://www.imdb.com/title/tt0419984,5.1,34932
tt0420223,movie,Stranger Than Fiction,Stranger Than Fiction,0,2006,,113,"Comedy,Drama,Fantasy",Comedy,Drama,Fantasy,https://www.imdb.com/title/tt0420223,7.5,218378
tt0420238,movie,The Tale of Despereaux,The Tale of Despereaux,0,2008,,93,"Adventure,Animation,Comedy",Adventure,Animation,Comedy,https://www.imdb.com/title/tt0420238,6.1,35733
tt0420293,movie,The Stanford Prison Experiment,The Stanford Prison Experiment,0,2015,,122,"Biography,Drama,History",Biography,Drama,History,https://www.imdb.com/title/tt0420293,6.9,36626
tt0420294,movie,The Texas Chainsaw Massacre: The Beginning,The Texas Chainsaw Massacre: The Beginning,0,2006,,91,"Horror,Thriller",Horror,Thriller,,https://www.imdb.com/title/tt0420294,5.8,67586
tt0420332,movie,Veer-Zaara,Veer-Zaara,0,2004,,192,"Drama,Family,Musical",Drama,Family,Musical,https://www.imdb.com/title/tt0420332,7.8,48774
tt0421054,movie,Domino,Domino,0,2005,,127,"Action,Biography,Crime",Action,Biography,Crime,https://www.imdb.com/title/tt0421054,5.9,64595
tt0421073,movie,Street Kings,Street Kings,0,2008,,109,"Action,Crime,Drama",Action,Crime,Drama,https://www.imdb.com/title/tt0421073,6.8,106981
tt0421082,movie,Control,Control,0,2007,,122,"Biography,Drama,Music",Biography,Drama,Music,https://www.imdb.com/title/tt0421082,7.7,61399
tt0421206,movie,Gridiron Gang,Gridiron Gang,0,2006,,125,"Biography,Crime,Drama",Biography,Crime,Drama,https://www.imdb.com/title/tt0421206,6.9,56932
tt0421238,movie,The Proposition,The Proposition,0,2005,,104,"Crime,Drama,Western",Crime,Drama,Western,https://www.imdb.com/title/tt0421238,7.3,50131
tt0421239,movie,Red Eye,Red Eye,0,2005,,85,Thriller,Thriller,,,https://www.imdb.com/title/tt0421239,6.4,112713
tt0421357,tvSeries,Fullmetal Alchemist,Hagane no renkinjutsushi,0,2003,2004,24,"Action,Adventure,Animation",Action,Adventure,Animation,https://www.imdb.com/title/tt0421357,8.5,61457
tt0421715,movie,The Curious Case of Benjamin Button,The Curious Case of Benjamin Button,0,2008,,166,"Drama,Fantasy,Romance",Drama,Fantasy,Romance,https://www.imdb.com/title/tt0421715,7.8,585834
tt0421729,movie,Big Momma's House 2,Big Momma's House 2,0,2006,,99,"Comedy,Crime",Comedy,Crime,,https://www.imdb.com/title/tt0421729,4.7,40456
tt0421994,movie,Imagine Me & You,Imagine Me & You,0,2005,,90,"Comedy,Drama,Romance",Comedy,Drama,Romance,https://www.imdb.com/title/tt0421994,6.8,29750
tt0422401,movie,Hatchet,Hatchet,0,2006,,93,"Comedy,Horror,Thriller",Comedy,Horror,Thriller,https://www.imdb.com/title/tt0422401,5.7,28872
tt0422720,movie,Marie Antoinette,Marie Antoinette,0,2006,,123,"Biography,Drama,History",Biography,Drama,History,https://www.imdb.com/title/tt0422720,6.4,101113
tt0423294,movie,Surf's Up,Surf's Up,0,2007,,85,"Animation,Comedy,Family",Animation,Comedy,Family,https://www.imdb.com/title/tt0423294,6.7,68637
tt0423731,tvSeries,Samurai Champloo,Samurai chanpurû,0,2004,2005,24,"Action,Adventure,Animation",Action,Adventure,Animation,https://www.imdb.com/title/tt0423731,8.5,40177
tt0423866,movie,3-Iron,Bin-jip,0,2004,,88,"Crime,Drama,Romance",Crime,Drama,Romance,https://www.imdb.com/title/tt0423866,8.0,50258
tt0423977,movie,Charlie Bartlett,Charlie Bartlett,0,2007,,97,"Comedy,Drama,Romance",Comedy,Drama,Romance,https://www.imdb.com/title/tt0423977,7.0,62767
tt0424095,movie,Flushed Away,Flushed Away,0,2006,,85,"Adventure,Animation,Comedy",Adventure,Animation,Comedy,https://www.imdb.com/title/tt0424095,6.6,112669
tt0424136,movie,Hard Candy,Hard Candy,0,2005,,104,"Drama,Thriller",Drama,Thriller,,https://www.imdb.com/title/tt0424136,7.1,153266
